,reg_IC50,reg_CC50,reg_SI,clf_IC50,clf_CC50,clf_SI,clf_SI_gt_8,MI_avg
fr_priamide,0.0018469395325741989,0.03633472338342625,0.0,0.0,0.0002168301497516012,0.0,0.010681159861969602,0.0070113789896745216
fr_pyridine,0.010929113816002367,0.0059034955523999955,0.006039905791245026,0.02346811889681155,0.006892285512595242,0.0,0.0,0.007604702795579169
fr_quatN,0.02220424637951801,0.04446478216723504,0.029824260280675974,0.00696361885330532,0.022468385453149553,0.006444888763043499,0.013760789288723485,0.020875853026521556
fr_sulfide,0.01471937711726512,0.011561816861484164,0.007617574936867877,0.0,0.01564348302795371,0.0,0.0,0.007077464563367267
fr_sulfonamd,0.012935321110775,0.0034749155483077,0.0,0.010373314229354058,0.0,0.014057407000520383,0.03223603443984335,0.010439570332685786
fr_sulfone,0.0,0.001707120844319454,0.0,0.0,0.0,0.01884886476522074,0.0,0.0029365693727914565
fr_term_acetylene,0.0,0.0,0.008256149437898985,0.024908426727661803,0.0,0.0029477614279955766,0.0,0.005158905370508052
fr_tetrazole,0.0,0.0,0.0020955492576635315,0.0,0.0,0.0,0.004529836704985524,0.000946483708949865
fr_thiazole,0.021277063046511113,0.08318958228678341,0.03094083812537085,0.009384511706450827,0.001239737064109736,0.0,0.007849134260251356,0.021982980927068185
fr_thiophene,0.004658002559138064,0.024932642344324796,0.008347426177168549,0.010710403895167753,0.0,0.004470248439796265,0.005494178368784741,0.008373271683482881
fr_unbrch_alkane,0.014021356967118148,0.013492597663243622,0.022066074442945727,0.01285293505611107,0.0062232511758752995,0.021138388448768586,0.01947052081608658,0.01560930351002129
fr_urea,0.0016470731109675674,0.009703279617110816,0.012549265143859678,0.018532038002466944,0.0012686225113520688,0.0,0.0,0.00624289691225101
EState_Delta,0.1088183143805379,0.46887463337848523,0.10787178567026334,0.04787371633111914,0.0959414989763776,0.05904908039519019,0.040429599251162296,0.1326940897690194
HAcceptors_to_HDonors_Ratio,0.053372353291346375,0.2397873952653926,0.04138065012798409,0.04581823814381636,0.061462632846797316,0.04242304424308352,0.03541702648970313,0.07423733434401762
MolLogP_sq,0.13632854998132737,0.32530758198367105,0.05029137382773374,0.042199465335230446,0.0558728787767786,0.0019421238702170829,0.017057555601835306,0.08985707562525623
MolWt_x_TPSA,0.09750855221100352,0.42378236793835233,0.009301681075520207,0.051445062363330685,0.08386294917618109,0.038921166969801746,0.03796630312329974,0.10611258326535562
